start_place_name,end_place_name,month,count
Puutori,Popup 2,2019-08,1
Puutori,Popup 2,2020-03,2
Puutori,Popup 2,2020-04,1
Puutori,Portsa,2019-07,7
Puutori,Portsa,2019-08,7
Puutori,Portsa,2019-09,12
Puutori,Portsa,2019-10,7
Puutori,Portsa,2019-11,1
Puutori,Portsa,2019-12,5
Puutori,Portsa,2020-01,1
Puutori,Portsa,2020-02,3
Puutori,Portsa,2020-03,3
Puutori,Portsa,2020-04,1
Puutori,Puistokatu,2018-05,1
Puutori,Puistokatu,2018-06,2
Puutori,Puistokatu,2018-07,7
Puutori,Puistokatu,2018-08,7
Puutori,Puistokatu,2018-09,6
Puutori,Puistokatu,2018-10,7
Puutori,Puistokatu,2018-11,10
Puutori,Puistokatu,2018-12,4
Puutori,Puistokatu,2019-02,2
Puutori,Puistokatu,2019-03,5
Puutori,Puistokatu,2019-04,8
Puutori,Puistokatu,2019-05,13
Puutori,Puistokatu,2019-06,29
Puutori,Puistokatu,2019-07,4
Puutori,Puistokatu,2019-08,10
Puutori,Puistokatu,2019-09,3
Puutori,Puistokatu,2019-10,3
Puutori,Puistokatu,2019-11,1
Puutori,Puistokatu,2019-12,2
Puutori,Puistokatu,2020-01,2
Puutori,Puistokatu,2020-02,2
Puutori,Puistokatu,2020-04,4
Puutori,Puutori,2018-05,54
Puutori,Puutori,2018-06,40
Puutori,Puutori,2018-07,50
Puutori,Puutori,2018-08,30
Puutori,Puutori,2018-09,38
Puutori,Puutori,2018-10,52
Puutori,Puutori,2018-11,40
Puutori,Puutori,2018-12,16
Puutori,Puutori,2019-01,17
Puutori,Puutori,2019-02,13
Puutori,Puutori,2019-03,23
Puutori,Puutori,2019-04,41
Puutori,Puutori,2019-05,40
Puutori,Puutori,2019-06,32
Puutori,Puutori,2019-07,33
Puutori,Puutori,2019-08,29
Puutori,Puutori,2019-09,31
Puutori,Puutori,2019-10,44
Puutori,Puutori,2019-11,29
Puutori,Puutori,2019-12,10
Puutori,Puutori,2020-01,21
Puutori,Puutori,2020-02,15
Puutori,Puutori,2020-03,12
Puutori,Puutori,2020-04,17
Puutori,Päärautatieasema,2018-05,15
Puutori,Päärautatieasema,2018-06,21
Puutori,Päärautatieasema,2018-07,16
Puutori,Päärautatieasema,2018-08,17
Puutori,Päärautatieasema,2018-09,16
Puutori,Päärautatieasema,2018-10,17
Puutori,Päärautatieasema,2018-11,6
Puutori,Päärautatieasema,2018-12,7
Puutori,Päärautatieasema,2019-01,7
Puutori,Päärautatieasema,2019-02,4
Puutori,Päärautatieasema,2019-03,15
Puutori,Päärautatieasema,2019-04,14
Puutori,Päärautatieasema,2019-05,15
Puutori,Päärautatieasema,2019-06,23
Puutori,Päärautatieasema,2019-07,5
Puutori,Päärautatieasema,2019-08,12
Puutori,Päärautatieasema,2019-09,7
Puutori,Päärautatieasema,2019-10,4
Puutori,Päärautatieasema,2019-11,7
Puutori,Päärautatieasema,2019-12,2
Puutori,Päärautatieasema,2020-01,2
Puutori,Päärautatieasema,2020-02,2
Puutori,Päärautatieasema,2020-03,3
Puutori,Päärautatieasema,2020-04,1
Puutori,Rolan Oy/Nummi,2019-04,2
Puutori,Rolan Oy/Nummi,2019-05,6
Puutori,Rolan Oy/Nummi,2019-06,5
Puutori,Rolan Oy/Nummi,2019-07,9
Puutori,Rolan Oy/Nummi,2019-08,2
Puutori,Rolan Oy/Nummi,2019-09,1
Puutori,Rolan Oy/Nummi,2019-11,3
Puutori,Rolan Oy/Nummi,2019-12,2
Puutori,Rolan Oy/Nummi,2020-02,1
Puutori,Rolan Oy/Nummi,2020-03,3
Puutori,Satama,2018-07,2
Puutori,Satama,2018-08,2
Puutori,Satama,2018-09,1
Puutori,Satama,2019-02,1
Puutori,Satama,2019-03,2
Puutori,Satama,2019-04,9
Puutori,Satama,2019-05,2
Puutori,Satama,2019-06,41
Puutori,Satama,2019-07,5
Puutori,Satama,2019-08,2
Puutori,Satama,2019-10,2
Puutori,Satama,2020-03,1
Puutori,Skanssi,2018-08,2
Puutori,Skanssi,2019-04,1
Puutori,Skanssi,2019-07,1
Puutori,Skanssi,2019-10,1
Puutori,T-sairaala ,2018-05,3
Puutori,T-sairaala ,2018-06,7
Puutori,T-sairaala ,2018-07,10
Puutori,T-sairaala ,2018-08,6
Puutori,T-sairaala ,2018-09,7
Puutori,T-sairaala ,2018-10,17
Puutori,T-sairaala ,2018-11,16
Puutori,T-sairaala ,2018-12,2
Puutori,T-sairaala ,2019-01,1
Puutori,T-sairaala ,2019-02,3
Puutori,T-sairaala ,2019-03,8
Puutori,T-sairaala ,2019-04,21
Puutori,T-sairaala ,2019-05,21
Puutori,T-sairaala ,2019-06,7
Puutori,T-sairaala ,2019-07,16
Puutori,T-sairaala ,2019-08,3
Puutori,T-sairaala ,2019-09,5
Puutori,T-sairaala ,2019-10,4
Puutori,T-sairaala ,2019-11,3
Puutori,T-sairaala ,2019-12,1
Puutori,T-sairaala ,2020-02,2
Puutori,T-sairaala ,2020-03,1
Puutori,T-sairaala ,2020-04,1
Puutori,Tuomiokirkko,2018-05,20
Puutori,Tuomiokirkko,2018-06,9
Puutori,Tuomiokirkko,2018-07,17
Puutori,Tuomiokirkko,2018-08,11
Puutori,Tuomiokirkko,2018-09,18
Puutori,Tuomiokirkko,2018-10,28
Puutori,Tuomiokirkko,2018-11,17
Puutori,Tuomiokirkko,2018-12,13
Puutori,Tuomiokirkko,2019-01,5
Puutori,Tuomiokirkko,2019-02,6
Puutori,Tuomiokirkko,2019-03,12
Puutori,Tuomiokirkko,2019-04,24
Puutori,Tuomiokirkko,2019-05,33
Puutori,Tuomiokirkko,2019-06,38
Puutori,Tuomiokirkko,2019-07,40
Puutori,Tuomiokirkko,2019-08,20
Puutori,Tuomiokirkko,2019-09,15
Puutori,Tuomiokirkko,2019-10,7
Puutori,Tuomiokirkko,2019-11,5
Puutori,Tuomiokirkko,2019-12,7
Puutori,Tuomiokirkko,2020-01,11
Puutori,Tuomiokirkko,2020-02,15
Puutori,Tuomiokirkko,2020-03,6
Puutori,Turun linna,2018-07,8
Puutori,Turun linna,2018-08,3
Puutori,Turun linna,2018-09,1
Puutori,Turun linna,2018-10,2
Puutori,Turun linna,2019-02,2
Puutori,Turun linna,2019-03,1
Puutori,Turun linna,2019-04,1
Puutori,Turun linna,2019-05,2
Puutori,Turun linna,2019-07,3
Puutori,Turun linna,2019-08,1
Puutori,Turun linna,2019-10,4
Puutori,Turun linna,2019-11,2
Puutori,Ursininkatu,2018-05,11
Puutori,Ursininkatu,2018-06,6
Puutori,Ursininkatu,2018-07,6
Puutori,Ursininkatu,2018-08,3
Puutori,Ursininkatu,2018-09,2
Puutori,Ursininkatu,2018-10,3
Puutori,Ursininkatu,2018-11,5
Puutori,Ursininkatu,2018-12,2
Puutori,Ursininkatu,2019-01,2
Puutori,Ursininkatu,2019-03,4
Puutori,Ursininkatu,2019-04,10
Puutori,Ursininkatu,2019-05,10
Puutori,Ursininkatu,2019-06,14
Puutori,Ursininkatu,2019-07,12
Puutori,Ursininkatu,2019-08,9
Puutori,Ursininkatu,2019-09,15
Puutori,Ursininkatu,2019-10,3
Puutori,Ursininkatu,2019-11,5
Puutori,Ursininkatu,2019-12,1
Puutori,Ursininkatu,2020-01,1
Puutori,Ursininkatu,2020-02,1
Puutori,Ursininkatu,2020-03,4
Puutori,Vaakahuone,2018-05,7
Puutori,Vaakahuone,2018-06,3
Puutori,Vaakahuone,2018-07,9
Puutori,Vaakahuone,2018-08,6
Puutori,Vaakahuone,2018-09,1
Puutori,Vaakahuone,2018-10,3
Puutori,Vaakahuone,2018-11,4
Puutori,Vaakahuone,2018-12,1
Puutori,Vaakahuone,2019-02,2
Puutori,Vaakahuone,2019-03,1
Puutori,Vaakahuone,2019-04,4
Puutori,Vaakahuone,2019-05,16
Puutori,Vaakahuone,2019-06,4
Puutori,Vaakahuone,2019-07,7
Puutori,Vaakahuone,2019-08,11
Puutori,Vaakahuone,2019-09,11
Puutori,Vaakahuone,2019-10,3
Puutori,Vaakahuone,2020-01,2
Puutori,Vaakahuone,2020-02,3
Puutori,Vaakahuone,2020-03,2
Puutori,Varvintori,2018-05,3
Puutori,Varvintori,2018-07,5
Puutori,Varvintori,2018-08,6
Puutori,Varvintori,2018-10,4
Puutori,Varvintori,2018-11,4
Puutori,Varvintori,2019-02,1
Puutori,Varvintori,2019-03,3
Puutori,Varvintori,2019-04,5
Puutori,Varvintori,2019-05,6
Puutori,Varvintori,2019-07,1
Puutori,Varvintori,2019-08,6
Puutori,Varvintori,2019-09,2
Puutori,Varvintori,2019-10,4
Puutori,Varvintori,2019-11,5
Puutori,Varvintori,2019-12,1
Puutori,Varvintori,2020-01,3
Puutori,Varvintori,2020-02,1
Puutori,Varvintori,2020-03,3
Puutori,Vesibussi,2018-05,11
Puutori,Vesibussi,2018-06,9
Puutori,Vesibussi,2018-07,28
Puutori,Vesibussi,2018-08,13
Puutori,Vesibussi,2018-09,11
Puutori,Vesibussi,2018-10,11
Puutori,Vesibussi,2018-11,13
Puutori,Vesibussi,2018-12,6
Puutori,Vesibussi,2019-01,4
Puutori,Vesibussi,2019-02,1
Puutori,Vesibussi,2019-03,7
Puutori,Vesibussi,2019-04,10
Puutori,Vesibussi,2019-05,19
Puutori,Vesibussi,2019-06,12
Puutori,Vesibussi,2019-07,4
Puutori,Vesibussi,2019-08,15
Puutori,Vesibussi,2019-09,5
Puutori,Vesibussi,2019-10,5
Puutori,Vesibussi,2019-11,3
Puutori,Vesibussi,2019-12,7
Puutori,Vesibussi,2020-01,9
Puutori,Vesibussi,2020-02,2
Puutori,Vesibussi,2020-03,5
Puutori,Vähätori,2018-05,27
Puutori,Vähätori,2018-06,24
Puutori,Vähätori,2018-07,32
Puutori,Vähätori,2018-08,30
Puutori,Vähätori,2018-09,14
Puutori,Vähätori,2018-10,26
Puutori,Vähätori,2018-11,17
Puutori,Vähätori,2018-12,11
Puutori,Vähätori,2019-01,5
Puutori,Vähätori,2019-02,5
Puutori,Vähätori,2019-03,12
Puutori,Vähätori,2019-04,28
Puutori,Vähätori,2019-05,32
Puutori,Vähätori,2019-06,33
Puutori,Vähätori,2019-07,25
Puutori,Vähätori,2019-08,28
Puutori,Vähätori,2019-09,13
Puutori,Vähätori,2019-10,9
Puutori,Vähätori,2019-11,7
Puutori,Vähätori,2019-12,4
Puutori,Vähätori,2020-01,8
Puutori,Vähätori,2020-02,7
Päärautatieasema,Assistentinpolku,2018-05,25
Päärautatieasema,Assistentinpolku,2018-06,13
Päärautatieasema,Assistentinpolku,2018-07,9
Päärautatieasema,Assistentinpolku,2018-08,25
Päärautatieasema,Assistentinpolku,2018-09,38
Päärautatieasema,Assistentinpolku,2018-10,37
Päärautatieasema,Assistentinpolku,2018-11,30
Päärautatieasema,Assistentinpolku,2018-12,24
Päärautatieasema,Assistentinpolku,2019-01,23
Päärautatieasema,Assistentinpolku,2019-02,21
Päärautatieasema,Assistentinpolku,2019-03,36
Päärautatieasema,Assistentinpolku,2019-04,68
Päärautatieasema,Assistentinpolku,2019-05,32
Päärautatieasema,Assistentinpolku,2019-06,22
Päärautatieasema,Assistentinpolku,2019-07,20
Päärautatieasema,Assistentinpolku,2019-08,33
Päärautatieasema,Assistentinpolku,2019-09,18
Päärautatieasema,Assistentinpolku,2019-10,19
Päärautatieasema,Assistentinpolku,2019-11,19
Päärautatieasema,Assistentinpolku,2019-12,5
Päärautatieasema,Assistentinpolku,2020-01,7
Päärautatieasema,Assistentinpolku,2020-02,14
Päärautatieasema,Assistentinpolku,2020-03,10
Päärautatieasema,Brahenkatu,2018-05,16
Päärautatieasema,Brahenkatu,2018-06,17
Päärautatieasema,Brahenkatu,2018-07,10
Päärautatieasema,Brahenkatu,2018-08,7
Päärautatieasema,Brahenkatu,2018-09,10
Päärautatieasema,Brahenkatu,2018-10,12
Päärautatieasema,Brahenkatu,2018-11,21
Päärautatieasema,Brahenkatu,2018-12,7
Päärautatieasema,Brahenkatu,2019-01,2
Päärautatieasema,Brahenkatu,2019-02,1
Päärautatieasema,Brahenkatu,2019-03,6
Päärautatieasema,Brahenkatu,2019-04,14
Päärautatieasema,Brahenkatu,2019-05,12
Päärautatieasema,Brahenkatu,2019-06,11
Päärautatieasema,Brahenkatu,2019-07,10
Päärautatieasema,Brahenkatu,2019-08,10
Päärautatieasema,Brahenkatu,2019-09,7
Päärautatieasema,Brahenkatu,2019-10,9
Päärautatieasema,Brahenkatu,2019-11,7
Päärautatieasema,Brahenkatu,2019-12,4
Päärautatieasema,Brahenkatu,2020-01,4
Päärautatieasema,Brahenkatu,2020-02,4
Päärautatieasema,Brahenkatu,2020-03,4
Päärautatieasema,Datacity,2018-05,7
Päärautatieasema,Datacity,2018-06,7
Päärautatieasema,Datacity,2018-07,1
Päärautatieasema,Datacity,2018-08,4
Päärautatieasema,Datacity,2018-09,6
Päärautatieasema,Datacity,2018-10,1
Päärautatieasema,Datacity,2018-12,1
Päärautatieasema,Datacity,2019-02,1
Päärautatieasema,Datacity,2019-03,1
Päärautatieasema,Datacity,2019-04,1
Päärautatieasema,Datacity,2019-05,2
Päärautatieasema,Datacity,2019-06,1
Päärautatieasema,Datacity,2019-07,1
Päärautatieasema,Datacity,2019-08,1
Päärautatieasema,Datacity,2019-09,7
Päärautatieasema,Datacity,2019-11,1
Päärautatieasema,Datacity,2019-12,1
Päärautatieasema,Eerikinkatu,2018-05,5
Päärautatieasema,Eerikinkatu,2018-06,17
Päärautatieasema,Eerikinkatu,2018-07,17
Päärautatieasema,Eerikinkatu,2018-08,17
Päärautatieasema,Eerikinkatu,2018-09,7
Päärautatieasema,Eerikinkatu,2018-10,14
Päärautatieasema,Eerikinkatu,2018-11,12
Päärautatieasema,Eerikinkatu,2018-12,2
Päärautatieasema,Eerikinkatu,2019-01,8
Päärautatieasema,Eerikinkatu,2019-02,5
Päärautatieasema,Eerikinkatu,2019-03,5
Päärautatieasema,Eerikinkatu,2019-04,9
Päärautatieasema,Eerikinkatu,2019-05,14
Päärautatieasema,Eerikinkatu,2019-06,11
Päärautatieasema,Eerikinkatu,2019-07,5
Päärautatieasema,Eerikinkatu,2019-08,8
Päärautatieasema,Eerikinkatu,2019-09,6
Päärautatieasema,Eerikinkatu,2019-10,4
Päärautatieasema,Eerikinkatu,2019-11,6
Päärautatieasema,Eerikinkatu,2019-12,3
Päärautatieasema,Eerikinkatu,2020-01,6
Päärautatieasema,Eerikinkatu,2020-02,3
Päärautatieasema,Eerikinkatu,2020-03,4
Päärautatieasema,Eerikinkatu,2020-04,1
Päärautatieasema,Forum Marinum,2018-05,13
Päärautatieasema,Forum Marinum,2018-06,1
Päärautatieasema,Forum Marinum,2018-07,15
Päärautatieasema,Forum Marinum,2018-08,4
Päärautatieasema,Forum Marinum,2018-09,5
Päärautatieasema,Forum Marinum,2018-10,5
Päärautatieasema,Forum Marinum,2018-11,1
Päärautatieasema,Forum Marinum,2019-03,3
Päärautatieasema,Forum Marinum,2019-04,5
Päärautatieasema,Forum Marinum,2019-05,7
Päärautatieasema,Forum Marinum,2019-06,23
Päärautatieasema,Forum Marinum,2019-07,7
Päärautatieasema,Forum Marinum,2019-08,21
Päärautatieasema,Forum Marinum,2019-09,2
Päärautatieasema,Forum Marinum,2019-10,1
Päärautatieasema,Forum Marinum,2019-11,5
Päärautatieasema,Forum Marinum,2020-01,4
Päärautatieasema,Forum Marinum,2020-02,1
Päärautatieasema,Föri ,2018-05,17
Päärautatieasema,Föri ,2018-06,27
Päärautatieasema,Föri ,2018-07,34
Päärautatieasema,Föri ,2018-08,28
Päärautatieasema,Föri ,2018-09,31
Päärautatieasema,Föri ,2018-10,20
Päärautatieasema,Föri ,2018-11,21
Päärautatieasema,Föri ,2018-12,10
Päärautatieasema,Föri ,2019-01,4
Päärautatieasema,Föri ,2019-02,7
Päärautatieasema,Föri ,2019-03,6
Päärautatieasema,Föri ,2019-04,13
Päärautatieasema,Föri ,2019-05,37
Päärautatieasema,Föri ,2019-06,23
Päärautatieasema,Föri ,2019-07,10
Päärautatieasema,Föri ,2019-08,17
Päärautatieasema,Föri ,2019-09,18
Päärautatieasema,Föri ,2019-10,11
Päärautatieasema,Föri ,2019-11,9
Päärautatieasema,Föri ,2019-12,9
Päärautatieasema,Föri ,2020-01,11
Päärautatieasema,Föri ,2020-02,20
Päärautatieasema,Föri ,2020-03,12
Päärautatieasema,Humalistonkatu,2018-05,12
Päärautatieasema,Humalistonkatu,2018-06,9
Päärautatieasema,Humalistonkatu,2018-07,9
Päärautatieasema,Humalistonkatu,2018-08,9
Päärautatieasema,Humalistonkatu,2018-09,7
Päärautatieasema,Humalistonkatu,2018-10,5
Päärautatieasema,Humalistonkatu,2018-11,2
Päärautatieasema,Humalistonkatu,2018-12,4
Päärautatieasema,Humalistonkatu,2019-01,2
Päärautatieasema,Humalistonkatu,2019-02,2
Päärautatieasema,Humalistonkatu,2019-04,9
Päärautatieasema,Humalistonkatu,2019-05,9
Päärautatieasema,Humalistonkatu,2019-06,9
Päärautatieasema,Humalistonkatu,2019-07,9
Päärautatieasema,Humalistonkatu,2019-08,10
Päärautatieasema,Humalistonkatu,2019-09,4
Päärautatieasema,Humalistonkatu,2019-10,3
Päärautatieasema,Humalistonkatu,2019-11,1
Päärautatieasema,Humalistonkatu,2020-01,2
Päärautatieasema,Humalistonkatu,2020-02,3
Päärautatieasema,Humalistonkatu,2020-03,1
Päärautatieasema,Humalistonkatu,2020-04,3
Päärautatieasema,Hämeenkatu,2018-05,14
Päärautatieasema,Hämeenkatu,2018-06,17
Päärautatieasema,Hämeenkatu,2018-07,8
Päärautatieasema,Hämeenkatu,2018-08,15
Päärautatieasema,Hämeenkatu,2018-09,25
Päärautatieasema,Hämeenkatu,2018-10,19
Päärautatieasema,Hämeenkatu,2018-11,24
Päärautatieasema,Hämeenkatu,2018-12,6
Päärautatieasema,Hämeenkatu,2019-01,4
Päärautatieasema,Hämeenkatu,2019-02,10
Päärautatieasema,Hämeenkatu,2019-03,30
Päärautatieasema,Hämeenkatu,2019-04,27
Päärautatieasema,Hämeenkatu,2019-05,22
Päärautatieasema,Hämeenkatu,2019-06,32
Päärautatieasema,Hämeenkatu,2019-07,29
Päärautatieasema,Hämeenkatu,2019-08,49
Päärautatieasema,Hämeenkatu,2019-09,41
Päärautatieasema,Hämeenkatu,2019-10,16
Päärautatieasema,Hämeenkatu,2019-11,12
Päärautatieasema,Hämeenkatu,2019-12,8
Päärautatieasema,Hämeenkatu,2020-01,8
Päärautatieasema,Hämeenkatu,2020-02,4
Päärautatieasema,Hämeenkatu,2020-03,4
Päärautatieasema,Ikituuri,2018-05,25
Päärautatieasema,Ikituuri,2018-06,50
Päärautatieasema,Ikituuri,2018-07,65
Päärautatieasema,Ikituuri,2018-08,43
Päärautatieasema,Ikituuri,2018-09,46
Päärautatieasema,Ikituuri,2018-10,43
Päärautatieasema,Ikituuri,2018-11,42
Päärautatieasema,Ikituuri,2018-12,15
Päärautatieasema,Ikituuri,2019-01,18
Päärautatieasema,Ikituuri,2019-02,32
Päärautatieasema,Ikituuri,2019-03,33
Päärautatieasema,Ikituuri,2019-04,36
Päärautatieasema,Ikituuri,2019-05,42
Päärautatieasema,Ikituuri,2019-06,44
Päärautatieasema,Ikituuri,2019-07,65
Päärautatieasema,Ikituuri,2019-08,70
Päärautatieasema,Ikituuri,2019-09,37
Päärautatieasema,Ikituuri,2019-10,36
Päärautatieasema,Ikituuri,2019-11,34
Päärautatieasema,Ikituuri,2019-12,39
Päärautatieasema,Ikituuri,2020-01,40
Päärautatieasema,Ikituuri,2020-02,49
Päärautatieasema,Ikituuri,2020-03,36
Päärautatieasema,Ikituuri,2020-04,6
Päärautatieasema,Kaupungintalo,2018-05,19
Päärautatieasema,Kaupungintalo,2018-06,25
Päärautatieasema,Kaupungintalo,2018-07,15
Päärautatieasema,Kaupungintalo,2018-08,10
Päärautatieasema,Kaupungintalo,2018-09,12
Päärautatieasema,Kaupungintalo,2018-10,12
Päärautatieasema,Kaupungintalo,2018-11,9
Päärautatieasema,Kaupungintalo,2018-12,4
Päärautatieasema,Kaupungintalo,2019-01,1
Päärautatieasema,Kaupungintalo,2019-02,1
Päärautatieasema,Kaupungintalo,2019-03,2
Päärautatieasema,Kaupungintalo,2019-04,8
Päärautatieasema,Kaupungintalo,2019-05,7
Päärautatieasema,Kaupungintalo,2019-06,20
Päärautatieasema,Kaupungintalo,2019-07,5
Päärautatieasema,Kaupungintalo,2019-08,9
Päärautatieasema,Kaupungintalo,2019-09,3
Päärautatieasema,Kaupungintalo,2019-10,13
Päärautatieasema,Kaupungintalo,2019-11,6
Päärautatieasema,Kaupungintalo,2020-01,2
Päärautatieasema,Kaupungintalo,2020-02,3
Päärautatieasema,Kaupungintalo,2020-03,1
Päärautatieasema,Kaupungintalo,2020-04,1
Päärautatieasema,Kaupunginteatteri,2018-05,20
Päärautatieasema,Kaupunginteatteri,2018-06,31
Päärautatieasema,Kaupunginteatteri,2018-07,9
Päärautatieasema,Kaupunginteatteri,2018-08,25
Päärautatieasema,Kaupunginteatteri,2018-09,11
Päärautatieasema,Kaupunginteatteri,2018-10,12
Päärautatieasema,Kaupunginteatteri,2018-11,8
Päärautatieasema,Kaupunginteatteri,2018-12,6
Päärautatieasema,Kaupunginteatteri,2019-01,1
Päärautatieasema,Kaupunginteatteri,2019-02,10
Päärautatieasema,Kaupunginteatteri,2019-03,13
Päärautatieasema,Kaupunginteatteri,2019-04,16
Päärautatieasema,Kaupunginteatteri,2019-05,14
Päärautatieasema,Kaupunginteatteri,2019-06,19
Päärautatieasema,Kaupunginteatteri,2019-07,10
Päärautatieasema,Kaupunginteatteri,2019-08,9
Päärautatieasema,Kaupunginteatteri,2019-09,13
Päärautatieasema,Kaupunginteatteri,2019-10,6
Päärautatieasema,Kaupunginteatteri,2019-11,8
Päärautatieasema,Kaupunginteatteri,2019-12,4
Päärautatieasema,Kaupunginteatteri,2020-01,5
Päärautatieasema,Kaupunginteatteri,2020-02,4
Päärautatieasema,Kaupunginteatteri,2020-03,4
Päärautatieasema,Kaupunginteatteri,2020-04,1
Päärautatieasema,Kirjastosilta,2018-05,14
Päärautatieasema,Kirjastosilta,2018-06,5
Päärautatieasema,Kirjastosilta,2018-07,2
Päärautatieasema,Kirjastosilta,2018-08,4
Päärautatieasema,Kirjastosilta,2018-09,4
Päärautatieasema,Kirjastosilta,2018-10,3
Päärautatieasema,Kirjastosilta,2018-11,5
Päärautatieasema,Kirjastosilta,2018-12,1
Päärautatieasema,Kirjastosilta,2019-03,3
Päärautatieasema,Kirjastosilta,2019-04,6
Päärautatieasema,Kirjastosilta,2019-05,6
Päärautatieasema,Kirjastosilta,2019-06,7
Päärautatieasema,Kirjastosilta,2019-07,6
Päärautatieasema,Kirjastosilta,2019-08,5
Päärautatieasema,Kirjastosilta,2019-09,5
Päärautatieasema,Kirjastosilta,2019-10,7
Päärautatieasema,Kirjastosilta,2019-11,2
Päärautatieasema,Kirjastosilta,2019-12,1
Päärautatieasema,Kirjastosilta,2020-01,2
Päärautatieasema,Kirjastosilta,2020-02,2
Päärautatieasema,Kirjastosilta,2020-04,1
Päärautatieasema,Kristiinankatu,2018-05,20
Päärautatieasema,Kristiinankatu,2018-06,12
Päärautatieasema,Kristiinankatu,2018-07,21
Päärautatieasema,Kristiinankatu,2018-08,6
Päärautatieasema,Kristiinankatu,2018-09,11
Päärautatieasema,Kristiinankatu,2018-10,3
Päärautatieasema,Kristiinankatu,2018-11,5
Päärautatieasema,Kristiinankatu,2018-12,4
Päärautatieasema,Kristiinankatu,2019-01,1
Päärautatieasema,Kristiinankatu,2019-02,5
Päärautatieasema,Kristiinankatu,2019-03,2
Päärautatieasema,Kristiinankatu,2019-04,3
Päärautatieasema,Kristiinankatu,2019-05,10
Päärautatieasema,Kristiinankatu,2019-06,18
Päärautatieasema,Kristiinankatu,2019-07,3
Päärautatieasema,Kristiinankatu,2019-08,8
Päärautatieasema,Kristiinankatu,2019-09,5
Päärautatieasema,Kristiinankatu,2019-10,1
Päärautatieasema,Kristiinankatu,2019-11,3
Päärautatieasema,Kristiinankatu,2019-12,6
Päärautatieasema,Kristiinankatu,2020-01,6
Päärautatieasema,Kristiinankatu,2020-02,2
Päärautatieasema,Kristiinankatu,2020-03,4
Päärautatieasema,Kristiinankatu,2020-04,1
Päärautatieasema,Kunnallissairaala,2018-05,4
Päärautatieasema,Kunnallissairaala,2018-07,1
Päärautatieasema,Kunnallissairaala,2018-08,4
Päärautatieasema,Kunnallissairaala,2018-09,5
Päärautatieasema,Kunnallissairaala,2018-10,8
Päärautatieasema,Kunnallissairaala,2018-11,3
Päärautatieasema,Kunnallissairaala,2018-12,1
Päärautatieasema,Kunnallissairaala,2019-03,3
Päärautatieasema,Kunnallissairaala,2019-04,19
Päärautatieasema,Kunnallissairaala,2019-05,4
Päärautatieasema,Kunnallissairaala,2019-08,2
Päärautatieasema,Kunnallissairaala,2019-09,1
Päärautatieasema,Kunnallissairaala,2019-10,1
Päärautatieasema,Kunnallissairaala,2019-11,1
Päärautatieasema,Kunnallissairaala,2019-12,1
Päärautatieasema,Kunnallissairaala,2020-02,3
Päärautatieasema,Kunnallissairaala,2020-03,1
Päärautatieasema,Kunnallissairaala,2020-04,1
Päärautatieasema,Kupittaan asema,2018-05,6
Päärautatieasema,Kupittaan asema,2018-06,9
Päärautatieasema,Kupittaan asema,2018-07,9
Päärautatieasema,Kupittaan asema,2018-08,7
Päärautatieasema,Kupittaan asema,2018-09,6
Päärautatieasema,Kupittaan asema,2018-10,8
Päärautatieasema,Kupittaan asema,2018-11,7
Päärautatieasema,Kupittaan asema,2018-12,3
Päärautatieasema,Kupittaan asema,2019-01,5
Päärautatieasema,Kupittaan asema,2019-02,1
Päärautatieasema,Kupittaan asema,2019-03,1
Päärautatieasema,Kupittaan asema,2019-04,1
Päärautatieasema,Kupittaan asema,2019-05,3
Päärautatieasema,Kupittaan asema,2019-06,6
Päärautatieasema,Kupittaan asema,2019-07,6
Päärautatieasema,Kupittaan asema,2019-08,4
Päärautatieasema,Kupittaan asema,2019-09,3
Päärautatieasema,Kupittaan asema,2019-10,1
Päärautatieasema,Kupittaan asema,2019-11,3
Päärautatieasema,Kupittaan asema,2020-01,3
Päärautatieasema,Kupittaan asema,2020-02,1
Päärautatieasema,Kupittaankatu,2018-05,1
Päärautatieasema,Kupittaankatu,2018-06,4
Päärautatieasema,Kupittaankatu,2018-07,7
Päärautatieasema,Kupittaankatu,2018-08,2
Päärautatieasema,Kupittaankatu,2018-09,6
Päärautatieasema,Kupittaankatu,2018-10,2
Päärautatieasema,Kupittaankatu,2018-11,9
Päärautatieasema,Kupittaankatu,2019-01,2
Päärautatieasema,Kupittaankatu,2019-03,1
Päärautatieasema,Kupittaankatu,2019-04,2
Päärautatieasema,Kupittaankatu,2019-05,5
Päärautatieasema,Kupittaankatu,2019-07,5
Päärautatieasema,Kupittaankatu,2019-08,4
Päärautatieasema,Kupittaankatu,2019-09,4
Päärautatieasema,Kupittaankatu,2019-10,4
Päärautatieasema,Kupittaankatu,2019-11,1
Päärautatieasema,Kupittaankatu,2019-12,4
Päärautatieasema,Kupittaankatu,2020-01,1
Päärautatieasema,Kupittaanpuisto,2018-05,3
Päärautatieasema,Kupittaanpuisto,2018-06,9
Päärautatieasema,Kupittaanpuisto,2018-07,12
Päärautatieasema,Kupittaanpuisto,2018-08,7
Päärautatieasema,Kupittaanpuisto,2018-09,5
Päärautatieasema,Kupittaanpuisto,2018-10,4
Päärautatieasema,Kupittaanpuisto,2018-11,5
Päärautatieasema,Kupittaanpuisto,2019-01,2
Päärautatieasema,Kupittaanpuisto,2019-02,1
Päärautatieasema,Kupittaanpuisto,2019-03,2
